Temperature,DSC_an,DSC_anele,DSC_caan,DSC_ca,DSC_caele
73,-0.234804607261355,-0.640207095041805,-0.0917283240966883,-0.070229119480322,-0.317626005592477
73.1,-0.235533907045798,-0.615905966814155,-0.0916972983613072,-0.0704884115772269,-0.30160667710646
73.2,-0.236103931941905,-0.593179086145032,-0.0916560435911243,-0.0707174758413188,-0.286361773005627
73.3,-0.236492502372196,-0.572143385625878,-0.0916109330165457,-0.0709116298110966,-0.27196352206098
73.4,-0.23667743875919,-0.552535254504466,-0.0915683398679775,-0.071066191025059,-0.258484153043514
73.5,-0.236645902191421,-0.533801557333129,-0.0915346373758258,-0.071176477021705,-0.245995894724231
73.6,-0.236441422628187,-0.515994440381278,-0.0915161987704969,-0.0712378053395335,-0.234435349653837
73.7,-0.236119497757771,-0.499175955348069,-0.0915364307251623,-0.0712449783381622,-0.223460277672953
73.8,-0.235734753304444,-0.483408153932664,-0.0916502913247157,-0.0711944903298314,-0.213050220169539
73.9,-0.235341814992476,-0.468753087834214,-0.0918334994934119,-0.0711011387051396,-0.20320634934588
74,-0.234995308546138,-0.455272808751881,-0.0920544618056734,-0.0709828956302758,-0.193929837404268
74.1,-0.234749859689701,-0.443000079559745,-0.0922815848359226,-0.0708577332714292,-0.18522185654699
74.2,-0.234660266516593,-0.431611490093558,-0.0924832751585818,-0.070743623794789,-0.177083578976334
74.3,-0.234945784087122,-0.420953060099944,-0.0926279393480733,-0.0706585393665441,-0.169511927487795
74.4,-0.235659846857343,-0.410963113379264,-0.0926839839788196,-0.0706204521528839,-0.162355974305882
74.5,-0.236641951007147,-0.401579973731884,-0.092666405894082,-0.0706682789057653,-0.155546619025163
74.6,-0.237731592716423,-0.392741964958165,-0.0926198762753882,-0.0708247015106097,-0.149092846457626
74.7,-0.238768268165064,-0.384387410858472,-0.0925549064276826,-0.0710581632502086,-0.143003641415263
74.8,-0.23959147353296,-0.376454635233168,-0.0924820036039633,-0.0713364985370513,-0.137287988710066
74.9,-0.240040705,-0.36885578889348,-0.0924116750572286,-0.0716275417836275,-0.131954873154025
75,-0.240056238850975,-0.361530502608499,-0.0923544280404766,-0.0718991274024266,-0.127013279559134
75.1,-0.239935327869857,-0.354513011816259,-0.0923207698067057,-0.0721190898059381,-0.122438219786345
75.2,-0.239740822102358,-0.347839581326031,-0.0923162878382024,-0.0722625634522902,-0.11810533378472
75.3,-0.239505213727898,-0.34154647594709,-0.0923180101502166,-0.0723697264076021,-0.114003433579285
75.4,-0.239260994925891,-0.335669960488706,-0.0923214026572539,-0.0724587312629119,-0.110133910394146
75.5,-0.239040657875757,-0.330246299760155,-0.0923264109763673,-0.0725370495679863,-0.106498155453414
75.6,-0.23887669475691,-0.325308395146859,-0.0923329807246096,-0.072612152872592,-0.103097559981193
75.7,-0.238801597748769,-0.320754003504176,-0.0923410575190337,-0.0726915127264956,-0.0999335152015928
75.8,-0.238855795353712,-0.316495388973614,-0.0923505869766924,-0.0727826006794639,-0.0970074123387203
75.9,-0.239046886629491,-0.312498225144778,-0.0923615147146387,-0.0728928882812636,-0.0942862769914484
76,-0.239338540743856,-0.30872818560728,-0.0923854944128487,-0.073044720710908,-0.091724347181884
76.1,-0.239693842788494,-0.305150943950728,-0.0924685543052068,-0.0732752959719115,-0.0893098368701715
76.2,-0.240075877855091,-0.30173217376473,-0.09259933076386,-0.0735575478055473,-0.0870309909162856
76.3,-0.240447731035335,-0.298437548638895,-0.0927592256673997,-0.0738600965654632,-0.0848760541802021
