Temperature,DSC_an,DSC_anele,DSC_caan,DSC_ca,DSC_caele
76,-0.212343588036488,-0.218560147040928,-0.119564142103454,-0.104037070084562,-0.145723442236721
76.1,-0.212682427715637,-0.221546864361333,-0.119679424930253,-0.103831168070714,-0.143418528928877
76.2,-0.213022258696414,-0.22426779509549,-0.119794391862407,-0.103632728048906,-0.14116982336896
76.3,-0.213362931788832,-0.226731643309206,-0.119909891600375,-0.103441639979842,-0.138976959576197
76.4,-0.213704297802908,-0.228947113068293,-0.120026772844618,-0.103257793824223,-0.136839571569813
76.5,-0.214046207548656,-0.230922908438559,-0.120145884295594,-0.103081079542751,-0.134757293369034
76.6,-0.21438851183609,-0.232667733485814,-0.120268412482592,-0.102911387096129,-0.132729758993087
76.7,-0.214731061475227,-0.234190292275868,-0.120397373121785,-0.102748606445059,-0.130756602461197
76.8,-0.215073707276081,-0.23549928887453,-0.120531205569964,-0.102592627550243,-0.128837457792589
76.9,-0.215416300048667,-0.23660342734761,-0.120667308771407,-0.102443340372383,-0.12697195900649
77,-0.215758690603,-0.237511411760918,-0.120803081670395,-0.102300634872181,-0.125159740122125
77.1,-0.216100729749094,-0.238231946180262,-0.120935923211206,-0.10216440101034,-0.123400435158721
77.2,-0.216442268296966,-0.238773734671453,-0.121063232338122,-0.102034528747562,-0.121693678135502
77.3,-0.21678315705663,-0.2391454813003,-0.121182407995421,-0.101910908044549,-0.120039103071696
77.4,-0.217123246838101,-0.239355890132613,-0.121291754576843,-0.101793428862003,-0.118436343986527
77.5,-0.217462388451394,-0.239413665234202,-0.12139790765515,-0.101681981160626,-0.116885034899221
77.6,-0.217800432706524,-0.239327510670875,-0.121501795581276,-0.101576454901121,-0.115384809829005
77.7,-0.218137230413506,-0.239106130508443,-0.121602218496956,-0.101476740044189,-0.113935302795104
77.8,-0.218472632382355,-0.238758228812714,-0.12169797654392,-0.101382726550533,-0.112536147816743
77.9,-0.218806489423085,-0.2382925096495,-0.121787869863901,-0.101294304380856,-0.11118697891315
78,-0.219138652345713,-0.237717677084609,-0.121870698598632,-0.101211363495858,-0.109887430103549
78.1,-0.219468971960253,-0.237042435183851,-0.121945262889844,-0.101133793856243,-0.108637135407166
78.2,-0.21979729907672,-0.236275488013035,-0.122010586207672,-0.101061485422713,-0.107435728843228
78.3,-0.220123484505128,-0.235425539637971,-0.122069075430147,-0.100994328155969,-0.106282844430959
78.4,-0.220447379055494,-0.234501294124469,-0.122122488339017,-0.100932212016715,-0.105178116189586
78.5,-0.220768833537831,-0.233511455538338,-0.122171826857161,-0.100875026965651,-0.104121178138335
78.6,-0.221087698762156,-0.232464727945388,-0.122218092907462,-0.100822662963481,-0.103111664296432
78.7,-0.221403825538482,-0.231369815411428,-0.122262288412799,-0.100775009970906,-0.102149208683101
78.8,-0.221717064676825,-0.230235422002268,-0.122305415296054,-0.10073195794863,-0.10123344531757
78.9,-0.2220272669872,-0.229070251783718,-0.122348475480107,-0.100693396857352,-0.100364008219063
79,-0.222334283279622,-0.227883008821587,-0.122392154467997,-0.100659216657778,-0.0995405314068072
79.1,-0.222637964364106,-0.226682397181684,-0.122432089593344,-0.100629307310607,-0.0987626489000279
79.2,-0.222938161050667,-0.22547712092982,-0.122468189828689,-0.100603558776543,-0.0980299947179508
79.3,-0.22323472414932,-0.224275884131804,-0.122502550896329,-0.100581861016287,-0.097342202879802
79.4,-0.223527504470079,-0.223087390853445,-0.122537268518559,-0.100564103990542,-0.096698907404807
79.5,-0.223816352822961,-0.221920345160553,-0.122574438417677,-0.10055017766001,-0.0960997423121919
79.6,-0.224101120017979,-0.220783451118938,-0.12261615631598,-0.100539971985394,-0.0955443416211823
79.7,-0.224381656865149,-0.219685412794409,-0.122664517935764,-0.100533376927394,-0.0950323393510041
79.8,-0.224657814174486,-0.218634934252776,-0.122721857474034,-0.100530282446715,-0.0945633695208831
