Time,Temperature,dT_dt
0,118,0.000534602122370426
169.299999999996,118.1,0.000521907048354687
368.400000000001,118.2,0.000528303880392002
560.299999999996,118.3,0.000532722478224968
577,118.4,0.000519494012831502
1040.8,118.5,0.000545940929191461
1106.6,118.6,0.000539156220514894
1314.1,118.7,0.00054467714262371
1434.2,118.8,0.000531575590048905
1651.8,118.9,0.000548561397734441
1914.7,119,0.000564365934872171
2157.9,119.1,0.000567569101538113
2169.5,119.2,0.000558004575637521
2449.4,119.3,0.000569006230618226
2598.2,119.4,0.000585668687223637
2791.5,119.5,0.000571118535652074
3026.5,119.6,0.000593507033058342
3215.4,119.7,0.000585668687223639
3355.1,119.8,0.000603118120683936
3458.5,119.9,0.000571608219726199
3741.1,120,0.000618716163959783
4001.4,120.1,0.000617798782936398
4154.1,120.2,0.000633593106507001
4314.6,120.3,0.000641869122885843
4426.9,120.4,0.000633593106507001
4704.2,120.5,0.000683620453923982
4816.1,120.6,0.0006732873253661
4986,120.7,0.000678978815860945
5196.6,120.8,0.000716794495018279
5297.7,120.9,0.000716486350935014
5458.5,121,0.000716127184187913
5681.7,121.1,0.000745073203442237
5753.7,121.2,0.000730860588342774
5964.3,121.3,0.000743604997025578
6013.1,121.4,0.000729421204274408
6293.4,121.5,0.000781433148394157
6396.3,121.6,0.000760571950106478
6630.3,121.7,0.000799616184231567
6671.2,121.8,0.000781891395285194
6957.4,121.9,0.000839066957543212
6973.6,122,0.000810504133571082
7238.7,122.1,0.000869451810633395
7310.7,122.2,0.000868017881168353
7430.5,122.3,0.000869376222560313
7583.5,122.4,0.000896700143472022
7629.8,122.5,0.000861846074291129
7786.6,122.6,0.00086907400165124
7931.6,122.7,0.000911535481518619
7986.8,122.8,0.000885112409275976
8089.1,122.9,0.00089341552756187
8251.3,123,0.000913951469176985
8366,123.1,0.000918906501263496
8490.2,123.2,0.000914703864623828
8653.9,123.3,0.000968757568418503
8755,123.4,0.000981787835648717
8852.8,123.5,0.000980248002744693
9025.9,123.6,0.00102077272495279
9131.5,123.7,0.00101188970402226
9229.1,123.8,0.000997804829375373
9341,123.9,0.00104269850372765
