Temperature,DSC_an,DSC_anele,DSC_caan,DSC_ca,DSC_caele
73,-0.0963753478870158,-0.719299102737675,-0.0873375654871849,-0.060536196484639,-0.817514542137157
73.1,-0.0961198019871442,-0.718581646706706,-0.0872278576569128,-0.0604737751836318,-0.790219941888419
73.2,-0.0958644527258952,-0.717614566518846,-0.0871090588467454,-0.060382889450848,-0.764362198316214
73.3,-0.0956095456981537,-0.71648817666939,-0.0869900600358826,-0.0602784598737469,-0.739870416731632
73.4,-0.0953553264988047,-0.715292791653634,-0.0868797522035242,-0.060175411560096,-0.71657991333185
73.5,-0.0951020407227333,-0.714117604220348,-0.0867869044918608,-0.0600886696176632,-0.694312598887807
73.6,-0.0948499339648244,-0.712932275561911,-0.0867117142936678,-0.0600171731818766,-0.67289087641901
73.7,-0.0945992518199629,-0.711681679089501,-0.0866463315028246,-0.0599477536016077,-0.652209304777747
73.8,-0.094350239883034,-0.710364966273761,-0.0865837449494088,-0.0598839796246664,-0.632298657387913
73.9,-0.0941031437489225,-0.70898128858533,-0.0865169434634978,-0.0598295091262935,-0.613203543227583
74,-0.0938582090125137,-0.707529852233671,-0.0864389339846771,-0.05978799998173,-0.59496857127484
74.1,-0.0936156812686923,-0.706021040202017,-0.0863464384494974,-0.0597562567975963,-0.577537861027158
74.2,-0.0933758061123434,-0.704443109633854,-0.0862432231974179,-0.0597264378157017,-0.560767135890962
74.3,-0.093138829138352,-0.702767126862511,-0.0861336910063764,-0.0597011242063911,-0.544704595457211
74.4,-0.0929049959416032,-0.700964158221312,-0.0860222446543107,-0.0596830373516984,-0.529403327247288
74.5,-0.0926745521169818,-0.699005267810546,-0.085913239633435,-0.0596748986336578,-0.514905147009607
74.6,-0.0924477717728168,-0.696829373902514,-0.0858033203734693,-0.0596804958926755,-0.501112014241788
74.7,-0.0922248651380484,-0.694422143069388,-0.0856904935745899,-0.0596988555303743,-0.487953562763707
74.8,-0.0920055692298692,-0.691822915047332,-0.0855780803960643,-0.0597225075943855,-0.47538567538849
74.9,-0.0917895677023503,-0.689071029572511,-0.0854694019971599,-0.059743881742394,-0.463364236058464
75,-0.091576544209563,-0.686205826381092,-0.0853677810807086,-0.0597554076320853,-0.451850560951939
75.1,-0.0913661824055783,-0.683199641111862,-0.0852760227265445,-0.0597210907753093,-0.440815352336022
75.2,-0.0911581659444675,-0.679999046064155,-0.0851912299400961,-0.059598989810104,-0.430228908721242
75.3,-0.0909521784803017,-0.676620568721604,-0.0851083826996917,-0.0594340182703363,-0.420061528618132
75.4,-0.090747903667152,-0.673080845692296,-0.0850224609836596,-0.0592738986066159,-0.410257427068366
75.5,-0.0905450251590898,-0.669396513584316,-0.0849284447703282,-0.0591663532695526,-0.400743997465568
75.6,-0.090343226610186,-0.665527896220839,-0.0848199127194757,-0.0591288062156743,-0.39160874790662
75.7,-0.090142191674512,-0.661431463980522,-0.0846994298621869,-0.0591040773619157,-0.382952116786187
75.8,-0.0899416040061388,-0.657150449873292,-0.084575501809634,-0.0590851103594869,-0.374864668132343
75.9,-0.0897411472591376,-0.65272856150441,-0.0844566341891358,-0.0590683822688961,-0.36725682637265
76,-0.0895405050875797,-0.648209506479143,-0.0843513326280116,-0.0590503701506517,-0.360040713356797
76.1,-0.0893393611455362,-0.643630778276527,-0.0842609762558146,-0.0590302129556792,-0.353165356176361
76.2,-0.0891373990870782,-0.638962968710338,-0.0841783693659788,-0.0590127122772636,-0.34657978192292
76.3,-0.0889343025662769,-0.634142155215826,-0.0841006740709209,-0.0589952149761281,-0.340233566067854
76.4,-0.0887297552372035,-0.629104266126883,-0.0840250644252888,-0.0589744984770509,-0.334117970458584
76.5,-0.0885234407539292,-0.623785229777404,-0.0839487144837306,-0.0589473402048102,-0.328260613776111
76.6,-0.0883150427705252,-0.618120745570169,-0.0838720711826792,-0.0588986409501342,-0.322689821277745
76.7,-0.0881042449410625,-0.612103941597259,-0.0837975849386836,-0.0587972508386239,-0.317434229969079
76.8,-0.0878907309196124,-0.605772865253943,-0.0837235909881772,-0.058669911854575,-0.312501780870218
76.9,-0.087674184360246,-0.59916603434258,-0.0836483946020996,-0.0585481261691168,-0.307825990194832
77,-0.0874542889170346,-0.592321966665531,-0.0835703010513904,-0.0584633959533787,-0.303326815850615
77.1,-0.0872306780020319,-0.585214514276384,-0.083490767236433,-0.0584341502050861,-0.29892421574526
77.2,-0.087002325875804,-0.577750984597643,-0.0834120498858262,-0.0584196239757922,-0.294504725132634
77.3,-0.0867692785845367,-0.569980109702543,-0.0833303780348542,-0.0584096751255721,-0.290083914879013
77.4,-0.0865319932909057,-0.561955449197914,-0.0832418968251385,-0.0583998271435204,-0.28583722954147
77.5,-0.0862909271575867,-0.553730562690591,-0.0831427513983009,-0.0583856035187319,-0.281941583696588
77.6,-0.086046537347255,-0.54531626602272,-0.0830276051535513,-0.0583606440085413,-0.278558159388275
77.7,-0.0857992810225863,-0.536636038357906,-0.0828942251317369,-0.0583150203080302,-0.275606344595299
77.8,-0.0855496153462563,-0.527699304483011,-0.082746736655195,-0.0582538792518624,-0.272919076841355
77.9,-0.0852979974809404,-0.518520681524143,-0.0825893794304489,-0.0581842382749155,-0.270347583977785
