Temperature,DSC_an,DSC_anele,DSC_caan,DSC_ca,DSC_caele
73,-0.0784237485147191,-1.42398229379591,-0.137413966751941,-0.119389865545661,-0.5230992516591
73.1,-0.0783205539268394,-1.42573477130222,-0.137256216685851,-0.119331083403346,-0.523747193400307
73.2,-0.0781353254462307,-1.42743655798157,-0.137101806377424,-0.119278470602065,-0.524410934744958
73.3,-0.0778992593157421,-1.42911190950694,-0.136950328062327,-0.119225589678303,-0.525088427005476
73.4,-0.0776465824108756,-1.43078618313093,-0.136802807514176,-0.119166003168547,-0.525774727971491
73.5,-0.0774115216071335,-1.43248473610614,-0.136660270506586,-0.119093273609284,-0.52646489543263
73.6,-0.0772171585837436,-1.43422918675326,-0.136523660620811,-0.118989019255315,-0.527154487349333
73.7,-0.077041199730391,-1.43600963114051,-0.136392625274738,-0.11884999228197,-0.52785041124058
73.8,-0.0768699395079267,-1.43781233494168,-0.136265782701873,-0.118696505832288,-0.528552338603616
73.9,-0.0766913875668917,-1.43962537356138,-0.136141723069825,-0.118548900926839,-0.529254790062739
74,-0.0764935535578268,-1.44143682240424,-0.136019036546203,-0.118427518586191,-0.529952286242244
74.1,-0.0762544811420484,-1.44324754588331,-0.135895962785206,-0.118334368865651,-0.530639335492568
74.2,-0.0759500402878983,-1.44511555867144,-0.135770977258025,-0.118251291018635,-0.531312831436749
74.3,-0.0756193519457371,-1.44699734436008,-0.135646977526839,-0.118175735632442,-0.531977710073805
74.4,-0.0753062594291778,-1.44883020869638,-0.135527349702414,-0.118105253604763,-0.532640437991252
74.5,-0.0750546060518332,-1.4505514574275,-0.135415479895516,-0.11803739583329,-0.533307481776605
74.6,-0.0748945680977353,-1.45210060443461,-0.13531395826062,-0.117973803102199,-0.533985371271777
74.7,-0.0747825602728823,-1.45347997553084,-0.135219259417785,-0.117916890701871,-0.534680904907879
74.8,-0.0746919857012275,-1.45476132884262,-0.135129987041067,-0.117862083705964,-0.535387933727654
74.9,-0.07460146183293,-1.45601993015234,-0.135045610835445,-0.117804740561216,-0.536095776746705
75,-0.0744896061181489,-1.45733104524238,-0.134965600505902,-0.117740219714367,-0.53679375298063
75.1,-0.0743315396067336,-1.45876264591493,-0.134890106105966,-0.117663836403465,-0.53747121642424
75.2,-0.0741071760883879,-1.46028578667423,-0.134823106151829,-0.117576373612883,-0.538125764859438
75.3,-0.0738409089691653,-1.46187137671651,-0.134761004000806,-0.117482741127131,-0.538765122586856
75.4,-0.073561631455305,-1.46350454977549,-0.13469847791014,-0.117387883516502,-0.539395995829079
75.5,-0.0732982367530468,-1.46517043958486,-0.134630206137072,-0.117296745351288,-0.540025090808688
75.6,-0.0730754926678754,-1.46685976772687,-0.134551339406631,-0.11720503432634,-0.540659096720555
75.7,-0.0728805266598307,-1.46862003499288,-0.134463630466092,-0.117103531543284,-0.541295142363169
75.8,-0.0726969917559242,-1.47043161158425,-0.134367661271195,-0.117004757577705,-0.541929329375679
75.9,-0.0725112563749156,-1.47225136816562,-0.134262667230063,-0.116921811947084,-0.542564655522286
76,-0.0723096889355644,-1.47403617540159,-0.134147883750819,-0.116867794168908,-0.543204118567191
76.1,-0.0720768379530766,-1.47574415595658,-0.134021626440418,-0.11684331865879,-0.543850716268518
76.2,-0.0717983110959446,-1.47737346656484,-0.133870854774915,-0.116823316429066,-0.544502431716682
76.3,-0.0714935508171654,-1.47895780567011,-0.133699799683086,-0.11680722582917,-0.545157339432202
76.4,-0.0711868691092958,-1.48053024001046,-0.133519181635935,-0.116795956167179,-0.545818541213123
76.5,-0.0709025779648929,-1.48212383632393,-0.133339721104468,-0.116790416751172,-0.546489138857492
76.6,-0.0706632956476829,-1.48376950863745,-0.133171628935228,-0.116805245023137,-0.547172234163354
76.7,-0.0704634793686602,-1.48544879135489,-0.133010311998761,-0.11687399541313,-0.547877796113699
76.8,-0.0702831523301183,-1.48715119454058,-0.132851076514895,-0.116970395244837,-0.548605451086943
76.9,-0.070103629987995,-1.48888090982208,-0.132693502800584,-0.117063589210017,-0.549340344799912
77,-0.0699062277982281,-1.49064212882694,-0.132537171172779,-0.117122722000432,-0.550067606081858
77.1,-0.0696712104690516,-1.49244121363657,-0.13238186271994,-0.11712771371892,-0.550772363762033
77.2,-0.0693811228034335,-1.49432673047314,-0.13223344998575,-0.117113381234299,-0.551448286536341
77.3,-0.0690553243273902,-1.49627394422665,-0.132089690836146,-0.117088575403887,-0.552105982317437
77.4,-0.068719897149625,-1.49822478961401,-0.131943581155353,-0.117056422412301,-0.552753078211102
77.5,-0.0684009233788412,-1.50012120135212,-0.131788116827596,-0.117020048444159,-0.553397156035941
77.6,-0.0681221063584088,-1.50190649933738,-0.131616104152939,-0.116980354463293,-0.554045797610562
77.7,-0.0678654527366524,-1.50359463761949,-0.131412336747292,-0.116925484053227,-0.554701172226901
77.8,-0.067621233078851,-1.50522180382374,-0.131183379958855,-0.116856521026641,-0.555357418185868
77.9,-0.0673903085846013,-1.50680415913046,-0.13094727904282,-0.116777500253669,-0.556013942807663
78,-0.0671735404535001,-1.50835786471996,-0.130722079254377,-0.116692456604443,-0.556670249202617
78.1,-0.0669720160454954,-1.50989818547862,-0.130525746641947,-0.116604296592856,-0.557325840481063
78.2,-0.0667891225911902,-1.51138914141503,-0.130357320132879,-0.116505842112268,-0.557976001016248
78.3,-0.0666199104418426,-1.51283419912776,-0.130203356988861,-0.116396656122868,-0.558617810027337
78.4,-0.0664567374650223,-1.51427427318712,-0.130057503313474,-0.116278772848508,-0.559260513604749
78.5,-0.0662919615282995,-1.51575027816341,-0.129913405210298,-0.116154226513036,-0.559913596368524
78.6,-0.0661185008296515,-1.51730293165012,-0.129764714964525,-0.116024187395186,-0.560586542938707
78.7,-0.0659450776666812,-1.51893781624808,-0.129611766902549,-0.115881163150694,-0.561291026692623
78.8,-0.0657722336675894,-1.52063255012341,-0.129458605091076,-0.115727206835013,-0.562027652258639
78.9,-0.0655931616684365,-1.52237455178389,-0.12930548834094,-0.115567729906975,-0.562780175137184
79,-0.0654010545052832,-1.52415123973732,-0.129152675462973,-0.115408143825412,-0.563531955625652
79.1,-0.0651891270047237,-1.52595025298836,-0.129000425268012,-0.115252795598317,-0.564266354021438
79.2,-0.0649535868969236,-1.52782987481879,-0.128855154592251,-0.115091636347939,-0.564971312809116
79.3,-0.0646962248740355,-1.52979112995614,-0.128716801791716,-0.114927304030978,-0.565655886404118
79.4,-0.0644193951404245,-1.53175882883811,-0.1285757766421,-0.114768216270977,-0.566331173159042
79.5,-0.0641254519004556,-1.53365778190242,-0.128422488857674,-0.114622790691478,-0.56700797527507
79.6,-0.0638160233856947,-1.53541280002127,-0.128247348152711,-0.114498972416824,-0.567697094953383
79.7,-0.0634562253550167,-1.53699689482986,-0.128029383280375,-0.11439262394713,-0.56840755587999
79.8,-0.0630531140666059,-1.53847050712514,-0.127767325650218,-0.114296907593533,-0.569135549307649
79.9,-0.0626448184436744,-1.53989022606469,-0.127485177313393,-0.114207317482655,-0.56987244495622
80,-0.0622694674094345,-1.54131264080613,-0.127206967158087,-0.11411934774112,-0.570609671493055
80.1,-0.061964914567414,-1.54279434050705,-0.126956724072488,-0.114028788260439,-0.571338657585509
80.2,-0.0617268489820987,-1.5443493715793,-0.126737030055536,-0.113939258307478,-0.572053429314453
80.3,-0.0615229561241158,-1.54593901935954,-0.126528239864085,-0.113851769646818,-0.572759719984291
80.4,-0.0613342273116596,-1.54755055104924,-0.126329612212414,-0.113764313240628,-0.573460594506636
80.5,-0.0611416538629242,-1.54917131797462,-0.126140519937196,-0.113674880051077,-0.574158512993201
80.6,-0.0609263075291127,-1.55078867146192,-0.125960335875106,-0.113580746256706,-0.574855935555702
80.7,-0.0606966750838055,-1.55242967809377,-0.125789851477977,-0.113461534548981,-0.575552915931602
80.8,-0.0604622199147601,-1.55411653827238,-0.125629143953129,-0.113327453750464,-0.576243322748133
80.9,-0.0602132459819917,-1.55579627793614,-0.125475110357047,-0.113204013608039,-0.576932033546971
81,-0.0599400572455155,-1.55741527464546,-0.125324617756574,-0.113116723868589,-0.577625157197007
81.1,-0.0596329479594408,-1.55891990596079,-0.125174533218556,-0.113090579744254,-0.578328802567129
81.2,-0.0592308921455022,-1.56026295562372,-0.125022474680812,-0.113116253503539,-0.579050541686316
81.3,-0.0587321298766748,-1.56147542836208,-0.124869987686348,-0.113167465840393,-0.57979578275395
81.4,-0.0582111796485222,-1.56263334690062,-0.124719835668034,-0.113226884079089,-0.580552529346128
81.5,-0.0577425599566082,-1.56381307751646,-0.124574779749442,-0.1132771755439,-0.58130714682172
81.6,-0.0574007892964965,-1.56509098648673,-0.124437581054145,-0.113301363195626,-0.582046000539598
81.7,-0.0571809227095799,-1.5665574381576,-0.124314979359568,-0.113310966576529,-0.582762002685912
81.8,-0.0570060253549441,-1.56821427564925,-0.124209439071464,-0.113318983934504,-0.583478689321182
81.9,-0.0568553461227912,-1.5699406271077,-0.124107655404276,-0.113325061746381,-0.584186138351593
82,-0.0567082035801747,-1.57161287169028,-0.123995920477509,-0.113328846488988,-0.58486815361148
82.1,-0.0565439162941484,-1.5731073885543,-0.123860526410663,-0.113328919253121,-0.58550853893518
82.2,-0.0563627869235143,-1.57436021152796,-0.123678388640304,-0.113217253609696,-0.586090282151642
82.3,-0.056180955229554,-1.5754858863908,-0.123432581369309,-0.11297171919487,-0.586608285583531
82.4,-0.0559923227972663,-1.57652863857225,-0.123148114972972,-0.112663051231493,-0.587090156854116
82.5,-0.0557906682568845,-1.57752624410272,-0.122851588312841,-0.112361984942415,-0.587566880989955
82.6,-0.0555697702386415,-1.5785164790126,-0.122569600250465,-0.112138980079203,-0.588069443017604
82.7,-0.0553157728076393,-1.57952343296788,-0.122312066066597,-0.111978486152717,-0.588626316753714
82.8,-0.0550245434286787,-1.58052091049443,-0.122049316958652,-0.111833234293207,-0.589231688164199
82.9,-0.0547131001287453,-1.58149944286233,-0.121790837613869,-0.111702118956428,-0.589869525389477
83,-0.054398644578766,-1.58245189584897,-0.121549171972592,-0.111584034598134,-0.590526381510603
83.1,-0.0540983784496677,-1.58337113523175,-0.121336863975165,-0.111477876528294,-0.591188809608636
83.2,-0.0538201858638791,-1.58424892316124,-0.121164185564755,-0.111384012515986,-0.591845915095371
83.3,-0.0535517101551987,-1.58508429671948,-0.121022860264927,-0.111300638740932,-0.592514326083423
83.4,-0.0532870890116624,-1.5858924527098,-0.120896960517562,-0.111223630663373,-0.593192309076327
83.5,-0.0530206939685225,-1.58668951025937,-0.12077066552842,-0.11114886374355,-0.593870271492366
83.6,-0.052746896561031,-1.5874915884954,-0.120628154503257,-0.1110722134417,-0.594538620749823
83.7,-0.0524606512475225,-1.58831062985517,-0.120454685548096,-0.110995297626161,-0.595190075477509
83.8,-0.0521638803411064,-1.58913606438105,-0.120250465042528,-0.110921206911452,-0.595846840273836
83.9,-0.0518626831253749,-1.58996265921888,-0.120026512210146,-0.110847065406434,-0.596501861726466
84,-0.0515632017780771,-1.59078679438573,-0.119794078095416,-0.110769992617357,-0.597135712681424
84.1,-0.051271578476962,-1.59160484989868,-0.119564413742805,-0.110687108050475,-0.597728965984734
84.2,-0.0509874594687458,-1.59241352570438,-0.119344537492462,-0.110590101226162,-0.598261940671163
84.3,-0.0507019484813886,-1.59321351673829,-0.119120953028431,-0.110478179954601,-0.598724140109835
84.4,-0.0504217151835571,-1.59400792884582,-0.118896754103271,-0.110363877035658,-0.599142474890701
84.5,-0.0501541338902078,-1.59479986878031,-0.11867825754691,-0.110259785307113,-0.599550741678313
84.6,-0.0499065789162968,-1.59559244329505,-0.118471780189275,-0.110178497606747,-0.599982737137219
84.7,-0.0496866620666977,-1.59639034640522,-0.118284153536569,-0.110123712731103,-0.600471759672984
