Time,Temperature,dT_dt
0,130,0.000347765605981568
118,130.1,0.000348857491714635
247,130.2,0.000349833828931258
381,130.3,0.000351185250219491
553,130.4,0.000354107648725212
2807,130.5,0.000571755288736421
2989,130.6,0.000579206487112656
3274,130.7,0.000607348921955664
3493,130.8,0.00062992125984252
3709,130.9,0.000652315720808871
3913,131,0.00067911714770798
4081,131.1,0.000698812019566737
4317,131.2,0.000733675715333822
4627,131.3,0.000798722044728434
4833,131.4,0.000838222967309304
5075,131.5,0.000904977375565611
5245,131.6,0.00093764650726676
5377,131.7,0.000966183574879227
5516,131.8,0.001
5637,131.9,0.00102197240674502
5751,132,0.00103466114847387
5851,132.1,0.00105097214923805
5964,132.2,0.00107642626480086
6076,132.3,0.00110436223081171
6201,132.4,0.00113830392714855
6305,132.5,0.00117647058823529
6442,132.6,0.00123076923076923
6567,132.7,0.00127959053103007
6668,132.8,0.00131665569453588
6775,132.9,0.00136518771331058
6858,133,0.00138312586445367
6943,133.1,0.00138888888888889
7043,133.2,0.00141442715700141
7131,133.3,0.00141043723554302
7219,133.4,0.00141843971631206
7285,133.5,0.00141342756183746
7378,133.6,0.00142045454545455
7447,133.7,0.00140646976090014
7516,133.8,0.00138312586445367
7594,133.9,0.00138985406532314
7684,134,0.00140646976090014
7754,134.1,0.00140350877192982
7822,134.2,0.00140845070422535
7887,134.3,0.00140056022408964
7958,134.4,0.00140252454417952
8005,134.5,0.0013869625520111
8067,134.6,0.00137931034482759
8130,134.7,0.00136612021857923
8187,134.8,0.00134228187919463
8240,134.9,0.00131926121372032
8304,135,0.0012987012987013
8383,135.1,0.00130548302872063
8457,135.2,0.00129032258064516
8549,135.3,0.00127469725940089
8629,135.4,0.00127877237851662
8700,135.5,0.00126903553299492
8786,135.6,0.00124843945068664
8869,135.7,0.00124455507156192
8962,135.8,0.00124069478908189
9033,135.9,0.00123304562268804
9106,136,0.00123076923076923
9179,136.1,0.00123076923076923
9242,136.2,0.00122774708410068
9315,136.3,0.00120481927710843
9384,136.4,0.00121432908318154
9447,136.5,0.00121802679658952
9517,136.6,0.00118764845605701
9594,136.7,0.00118063754427391
9677,136.8,0.0011997600479904
9756,136.9,0.00121432908318154
9844,137,0.00121728545343883
9915,137.1,0.00119688809096349
10007,137.2,0.00122100122100122
10118,137.3,0.0012531328320802
10193,137.4,0.00125470514429109
10276,137.5,0.00127145581691036
10388,137.6,0.00130123617436565
10476,137.7,0.00130975769482646
10574,137.8,0.00133868808567604
10655,137.9,0.00134861766689144
10731,138,0.00136612021857923
10804,138.1,0.00137080191912269
10871,138.2,0.00135961930659415
10975,138.3,0.00139664804469274
11031,138.4,0.00137741046831956
11089,138.5,0.00136332651670075
11201,138.6,0.00139470013947001
11288,138.7,0.00141843971631206
11344,138.8,0.00141643059490085
11403,138.9,0.00140646976090014
11487,139,0.00142348754448399
11586,139.1,0.00144717800289436
11645,139.2,0.00142755174875089
11714,139.3,0.0014367816091954
11787,139.4,0.0014336917562724
11849,139.5,0.00142045454545455
11925,139.6,0.00143061516452074
12003,139.7,0.00145032632342277
12068,139.8,0.00144404332129964
12138,139.9,0.00144508670520231
12195,140,0.0014367816091954
12263,140.1,0.00144927536231884
12342,140.2,0.00146198830409357
12407,140.3,0.00145878920495988
12483,140.4,0.00146520146520147
12556,140.5,0.0014792899408284
12635,140.6,0.00149700598802395
12698,140.7,0.00148148148148148
12756,140.8,0.00148038490007402
12825,140.9,0.00149476831091181
12892,141,0.0015015015015015
12968,141.1,0.0015255530129672
13046,141.2,0.00154679040989946
13106,141.3,0.00154798761609907
13182,141.4,0.0015527950310559
13257,141.5,0.00157728706624606
13323,141.6,0.00159108989657916
13382,141.7,0.0015785319652723
13453,141.8,0.00158982511923688
13522,141.9,0.00160771704180064
13587,142,0.0016273393002441
13643,142.1,0.00162999185004075
13710,142.2,0.00165016501650165
13778,142.3,0.0016597510373444
13848,142.4,0.00167644593461861
13908,142.5,0.00167224080267559
13971,142.6,0.00168634064080944
14048,142.7,0.00172265288544358
14107,142.8,0.00171526586620926
14163,142.9,0.00171969045571797
14224,143,0.00173160173160173
14279,143.1,0.00174520069808028
14339,143.2,0.00175131348511384
14398,143.3,0.0017636684303351
14470,143.4,0.0017905102954342
14525,143.5,0.00178731009830206
14580,143.6,0.0017921146953405
14649,143.7,0.00182149362477231
14711,143.8,0.00182815356489945
14766,143.9,0.00184672206832872
14816,144,0.00183318056828598
14870,144.1,0.00183150183150183
14922,144.2,0.00181653042688465
14983,144.3,0.00181653042688465
15041,144.4,0.00183654729109275
15104,144.5,0.00184842883548983
15157,144.6,0.00184331797235023
15209,144.7,0.0018348623853211
15273,144.8,0.00185528756957328
15326,144.9,0.00185873605947955
15379,145,0.00185528756957328
15425,145.1,0.0018450184501845
15481,145.2,0.00185528756957328
15532,145.3,0.00185013876040703
15587,145.4,0.00185528756957328
15644,145.5,0.00186567164179104
15696,145.6,0.00186046511627907
15747,145.7,0.00184842883548983
15805,145.8,0.0018348623853211
15849,145.9,0.00181653042688465
15907,146,0.00182815356489945
15962,146.1,0.00181818181818182
16023,146.2,0.00183654729109275
16084,146.3,0.00185013876040703
16130,146.4,0.00181818181818182
16186,146.5,0.00179372197309417
16242,146.6,0.0017921146953405
16299,146.7,0.00178731009830206
16351,146.8,0.00178094390026714
16402,146.9,0.00177462289263532
16457,147,0.00178412132024978
16509,147.1,0.00178094390026714
16559,147.2,0.00177304964539007
16613,147.3,0.0017825311942959
16665,147.4,0.00178094390026714
16716,147.5,0.00177147918511957
16771,147.6,0.00176522506619594
16829,147.7,0.00178571428571429
16895,147.8,0.00180505415162455
16950,147.9,0.00181323662737987
17001,148,0.00181818181818182
17062,148.1,0.0018348623853211
17112,148.2,0.00182648401826484
17165,148.3,0.00182982616651418
17230,148.4,0.00185701021355617
17301,148.5,0.00189753320683112
17358,148.6,0.00190839694656489
17418,148.7,0.00194363459669582
17474,148.8,0.00194931773879142
17529,148.9,0.00194741966893866
17578,149,0.00193236714975845
17632,149.1,0.00192122958693564
17687,149.2,0.00192678227360308
17735,149.3,0.00191570881226054
17788,149.4,0.00191204588910134
17845,149.5,0.00191938579654511
17904,149.6,0.00194552529182879
17949,149.7,0.00193050193050193
18003,149.8,0.00193610842207164
18053,149.9,0.001953125
18101,150,0.00193798449612403
18152,150.1,0.00193610842207164
18207,150.2,0.00194363459669582
18258,150.3,0.00194363459669582
18307,150.4,0.00193986420950533
18355,150.5,0.00193050193050193
18406,150.6,0.00193986420950533
18447,150.7,0.00191754554170662
18500,150.8,0.00191570881226054
18556,150.9,0.00191938579654511
18613,151,0.00193423597678917
18673,151.1,0.00193986420950533
18725,151.2,0.00193050193050193
18779,151.3,0.00192864030858245
18834,151.4,0.00193986420950533
18887,151.5,0.00192678227360308
18932,151.6,0.00189753320683112
18985,151.7,0.00190294957183635
19036,151.8,0.0018957345971564
19077,151.9,0.00188501413760603
19133,152,0.00189035916824197
19185,152.1,0.00189035916824197
19236,152.2,0.00189753320683112
19287,152.3,0.00189933523266857
19338,152.4,0.00189933523266857
19391,152.5,0.00189933523266857
19437,152.6,0.00188323917137476
19490,152.7,0.00189035916824197
19544,152.8,0.0018957345971564
19598,152.9,0.00189393939393939
19647,153,0.0019047619047619
19704,153.1,0.00191570881226054
19761,153.2,0.00193798449612403
19816,153.3,0.001953125
19865,153.4,0.001953125
19925,153.5,0.00197044334975369
19986,153.6,0.00201005025125628
20036,153.7,0.00200803212851406
20091,153.8,0.00202020202020202
20138,153.9,0.00201816347124117
20191,154,0.00203665987780041
20243,154.1,0.00205761316872428
20290,154.2,0.00207900207900208
20340,154.3,0.00208768267223382
20391,154.4,0.00210970464135021
20444,154.5,0.00212089077412513
20499,154.6,0.00214822771213749
20548,154.7,0.00215982721382289
20599,154.8,0.00217864923747277
20654,154.9,0.00221975582685905
20697,155,0.00223214285714286
20748,155.1,0.00224719101123596
20793,155.2,0.00227014755959137
20840,155.3,0.00228571428571429
20889,155.4,0.0023121387283237
20940,155.5,0.00233918128654971
20981,155.6,0.00235294117647059
21032,155.7,0.00237529691211401
21081,155.8,0.00239808153477218
21129,155.9,0.00242718446601942
21173,156,0.0024390243902439
21215,156.1,0.00244200244200244
21252,156.2,0.0024390243902439
21298,156.3,0.00245398773006135
21339,156.4,0.00247831474597274
21387,156.5,0.00249532127964652
21430,156.6,0.00252206809583859
21474,156.7,0.00252525252525253
21517,156.8,0.00254777070063694
21555,156.9,0.00255102040816327
21593,157,0.00255102040816327
21638,157.1,0.00258397932816537
21674,157.2,0.0025974025974026
21715,157.3,0.00261096605744125
21754,157.4,0.00263504611330698
21795,157.5,0.00266311584553928
21831,157.6,0.00267737617135207
21874,157.7,0.00268817204301075
21915,157.8,0.00271370420624152
21953,157.9,0.00272851296043656
21993,158,0.00275862068965517
22034,158.1,0.00277777777777778
22072,158.2,0.00278940027894003
22113,158.3,0.00280898876404494
22146,158.4,0.00282485875706215
22188.4999977411,158.5,0.00286738350325859
22223,158.6,0.00286532951289398
22266,158.7,0.00292397660818713
22302,158.8,0.00292397660818713
22339,158.9,0.00295420974889217
22377,159,0.00298507462686567
22412,159.1,0.00299850074962519
22444,159.2,0.00299850074962519
22481,159.3,0.00301659125188537
22513,159.4,0.00301204819277108
22546,159.5,0.00302114803625378
22578,159.6,0.00301659125188537
22618,159.7,0.00306748466257669
22652,159.8,0.00310077519379845
22686,159.9,0.003125
22718,160,0.00314465408805031
22754,160.1,0.00318979266347687
22789,160.2,0.0032258064516129
22825,160.3,0.00324675324675325
22854,160.4,0.00324675324675325
22886,160.5,0.00326797385620915
22921,160.6,0.0033003300330033
22950,160.7,0.0033003300330033
22986,160.8,0.0033500837520938
23016,160.9,0.00336134453781513
23047,161,0.00337268128161889
23079,161.1,0.00341880341880342
23111,161.2,0.00346020761245675
23144,161.3,0.00351493848857645
23177,161.4,0.00355871886120996
23208,161.5,0.0036101083032491
23241,161.6,0.00368324125230203
23270,161.7,0.00373831775700935
23297,161.8,0.00377358490566038
23326,161.9,0.00380952380952381
23354,162,0.00383877159309021
23381,162.1,0.00386847195357834
23409,162.2,0.00390625
23441,162.3,0.00392927308447937
23470,162.4,0.00397614314115308
23498,162.5,0.00401606425702811
23527,162.6,0.00404858299595142
23556,162.7,0.00411522633744856
23583,162.8,0.00416666666666667
23611,162.9,0.00422832980972516
23640,163,0.00428265524625268
23664,163.1,0.00427350427350427
23689,163.2,0.00429184549356223
23713,163.3,0.00429184549356223
23739,163.4,0.0043010752688172
23762,163.5,0.00428265524625268
23784,163.6,0.00428265524625268
23805,163.7,0.00428265524625268
23827,163.8,0.00427350427350427
23851,163.9,0.0043010752688172
23875,164,0.00434782608695652
23898,164.1,0.00434782608695652
23921,164.2,0.00437636761487965
23950,164.3,0.0044543429844098
23973,164.4,0.00449438202247191
23996,164.5,0.00451467268623025
24021,164.6,0.0045662100456621
24042,164.7,0.00455580865603645
24063,164.8,0.00458715596330275
24084,164.9,0.00458715596330275
24107,165,0.00464037122969838
24132,165.1,0.00469483568075117
24155,165.2,0.00471698113207547
24179,165.3,0.00476190476190476
24204,165.4,0.00483091787439614
24229,165.5,0.00490196078431373
24251,165.6,0.00492610837438424
24272,165.7,0.00497512437810945
24295,165.8,0.00503778337531486
24316,165.9,0.00508905852417303
24335,166,0.0051150895140665
24358,166.1,0.00519480519480519
24378,166.2,0.00519480519480519
24399,166.3,0.00523560209424084
24418,166.4,0.00526315789473684
24439,166.5,0.00531914893617021
24459,166.6,0.00537634408602151
24481,166.7,0.00544959128065395
24499,166.8,0.00547945205479452
24520,166.9,0.00554016620498615
