Time,Temperature,dT_dt
0,126,0.00209205020920502
21,126.1,0.00198609731876862
58,126.2,0.00195694716242661
106,126.3,0.00197433366238894
152,126.4,0.00196463654223969
238,126.5,0.00205338809034908
290,126.6,0.00207684319833853
340,126.7,0.00209643605870021
392,126.8,0.00215749730312837
447,126.9,0.00224215246636771
492,127,0.00224719101123596
539,127.1,0.00228050171037628
583,127.2,0.0022883295194508
635,127.3,0.00231481481481481
680,127.4,0.00232558139534884
730,127.5,0.00236127508854782
779,127.6,0.00237247924080664
826,127.7,0.00240096038415366
870,127.8,0.0024330900243309
924,127.9,0.00245398773006135
956,128,0.0024390243902439
1028,128.1,0.00255754475703325
1080,128.2,0.00260416666666667
1119,128.3,0.00260416666666667
1170,128.4,0.00263504611330698
1212,128.5,0.00266666666666667
1253,128.6,0.00268096514745308
1294,128.7,0.0027063599458728
1319,128.8,0.00267379679144385
1339,128.9,0.00263157894736842
1382,129,0.00264200792602378
1416,129.1,0.00267737617135207
1457,129.2,0.00279329608938547
1499,129.3,0.00276243093922652
1540,129.4,0.00278164116828929
1577,129.5,0.0027972027972028
1622,129.6,0.0028328611898017
1659,129.7,0.00284090909090909
1692,129.8,0.00286944045911047
1739,129.9,0.00294117647058824
1776,130,0.00293685756240822
1810,130.1,0.00294117647058824
1848,130.2,0.00297176820208024
1887,130.3,0.003003003003003
1929,130.4,0.00306278713629403
1962,130.5,0.00307219662058372
1999,130.6,0.00309119010819165
2033,130.7,0.00321027287319422
2067,130.8,0.0032626427406199
2099,130.9,0.00330578512396694
2139,131,0.00335570469798658
2163,131.1,0.0033112582781457
2173,131.2,0.00323624595469256
2223,131.3,0.00332225913621262
2259,131.4,0.00337837837837838
2292,131.5,0.0033955857385399
2328,131.6,0.00343053173241852
2363,131.7,0.00349040139616056
2389,131.8,0.00346620450606586
2419,131.9,0.0034965034965035
2457,132,0.0035650623885918
2490,132.1,0.0037593984962406
2521,132.2,0.00379506641366224
2553,132.3,0.00381679389312977
2582,132.4,0.00387596899224806
2613,132.5,0.00377358490566038
2646,132.6,0.00383141762452107
2656,132.7,0.00373134328358209
2680,132.8,0.0036697247706422
2704,132.9,0.00368324125230203
2735,133,0.00373134328358209
2767,133.1,0.00378071833648393
2791,133.2,0.00378787878787879
2825,133.3,0.00382409177820268
2851,133.4,0.00383877159309021
2881,133.5,0.00405679513184584
2911,133.6,0.00410677618069815
2936,133.7,0.0041407867494824
2966,133.8,0.00418410041841004
2991,133.9,0.00421052631578947
3018,134,0.00423728813559322
3022,134.1,0.00407331975560081
3048,134.2,0.00408997955010225
3077,134.3,0.00413223140495868
3098,134.4,0.00411522633744856
3143,134.5,0.00432900432900433
3168,134.6,0.00435729847494553
3192,134.7,0.00434782608695652
3225,134.8,0.00447427293064877
3247,134.9,0.0044543429844098
3271,135,0.0045045045045045
3296,135.1,0.0045662100456621
3319,135.2,0.0045766590389016
3348,135.3,0.00464037122969838
3372,135.4,0.00466200466200466
3374,135.5,0.00446428571428571
3398,135.6,0.00453514739229025
3419,135.7,0.00440528634361234
3444,135.8,0.0046189376443418
