Temperature,DSC_an,DSC_anele,DSC_caan,DSC_ca,DSC_caele
73,-0.132233629509288,-0.932058759332548,-0.0863863046318352,-0.0722804108831452,-0.221787382675598
73.1,-0.132498898570812,-0.897392274542893,-0.086283320635389,-0.0724726418614849,-0.215437030717481
73.2,-0.132720505922474,-0.864887915206467,-0.0861704733711847,-0.0726518615002801,-0.209337520376301
73.3,-0.132886840255802,-0.834699640795021,-0.0860634188197907,-0.0728106897821773,-0.203519046208678
73.4,-0.132986290262325,-0.80647720420385,-0.0859778129617752,-0.0729417466898228,-0.198011802771226
73.5,-0.133009900392495,-0.779527962467824,-0.0859293117777066,-0.073037652205863,-0.192845984620564
73.6,-0.133007738374805,-0.753898277575984,-0.0859276919305773,-0.0730910263129443,-0.18805178631331
73.7,-0.133003412876625,-0.729643650960202,-0.0859515037467167,-0.0730994634781405,-0.183659402406079
73.8,-0.132997801577667,-0.70681958405236,-0.0859910165616102,-0.07309831898805,-0.179626094395953
73.9,-0.132991782157643,-0.685481578284326,-0.0860394038540604,-0.073096290150328,-0.175807198989927
74,-0.132986232296265,-0.66568513508798,-0.0860898391028698,-0.0730937532831155,-0.172201112626921
74.1,-0.132982029673244,-0.647429576085058,-0.086135495786841,-0.0730910847045537,-0.168811822377062
74.2,-0.132980051968293,-0.630210630582075,-0.0861695473847766,-0.0730886607327835,-0.165643315310479
74.3,-0.133062954188367,-0.613903631900914,-0.0861851673754791,-0.0730868576859461,-0.162699578497299
74.4,-0.133349861858106,-0.598518527490349,-0.086181960634096,-0.0730860518821826,-0.15998459900765
74.5,-0.133774836524835,-0.58406526479916,-0.0861696821950681,-0.073150019528816,-0.157500735365114
74.6,-0.134267615085758,-0.570553791276123,-0.0861505916130646,-0.073353068125,-0.15519503481329
74.7,-0.134757934438084,-0.557994054370012,-0.0861267530376401,-0.0736477503824269,-0.153033524790808
74.8,-0.135175531479019,-0.546396001529609,-0.0861002306183495,-0.0739850643432127,-0.151006868240843
74.9,-0.13545014310577,-0.535591529952073,-0.0860730885047475,-0.0743160080494736,-0.149105728106572
75,-0.135514774850578,-0.525343674605771,-0.0860473908463888,-0.0745915795433258,-0.14732076733117
75.1,-0.135401071106424,-0.515651955515306,-0.0860250970061105,-0.0747627768668853,-0.145642648857814
