Temperature,DSC_an,DSC_anele,DSC_caan,DSC_ca,DSC_caele
79.1,-0.0550867551491895,-0.210641093764349,-0.052026342532795,-0.0726621377868995,-0.450349191532388
79.2,-0.0550847579048455,-0.210422717720762,-0.0519448607076979,-0.0726790014510282,-0.450728326744522
79.3,-0.0550834833083197,-0.210112997667086,-0.0518557527134697,-0.0727464094106719,-0.451109726088766
79.4,-0.0550825681275858,-0.209602872925368,-0.0517650833869487,-0.072845020493554,-0.451493379598326
79.5,-0.0550816491306175,-0.208892710050998,-0.0516789839056311,-0.0729576519883631,-0.45187957295595
79.6,-0.055080510744177,-0.208069337225972,-0.0516008797888371,-0.0730770159220862,-0.452268349660269
79.7,-0.0550796062749527,-0.207219582632284,-0.0515208089642138,-0.0732497653825766,-0.452659665175017
79.8,-0.0550786929687975,-0.206391112229008,-0.0514440601227987,-0.073448529291088,-0.453053474963928
79.9,-0.0550774020426315,-0.20549625232537,-0.0513789476327266,-0.0736298298283658,-0.453449734490738
80,-0.0550751191023826,-0.204567666178711,-0.0513337858621324,-0.0737501942805484,-0.453848399219179
80.1,-0.0549799099510959,-0.203653668828622,-0.0513095600593504,-0.0738246064158121,-0.454249424612986
80.2,-0.0547767739730935,-0.202796016818148,-0.0512943414546032,-0.0738911048997974,-0.454652766135894
80.3,-0.0545524836141247,-0.201861020349989,-0.0512800418028294,-0.0739438364021693,-0.455058379251637
80.4,-0.0543938113199384,-0.200901501613701,-0.05125862247167,-0.0739769475925922,-0.4554662023738
80.5,-0.0543897045565649,-0.20008373807122,-0.051207731312018,-0.0739793801734947,-0.455875482417081
80.6,-0.054574079896771,-0.199574007184482,-0.051095490113156,-0.0738406876554511,-0.456286179725756
80.7,-0.0548502125086997,-0.199423962388243,-0.0509504240013555,-0.0735990750005979,-0.45669877199939
80.8,-0.0551082134441803,-0.199354745909714,-0.0508045894526292,-0.073362311985699,-0.457113736937548
80.9,-0.0552381937550418,-0.19930739608139,-0.0506900429429898,-0.0732381683875186,-0.457531552239794
81,-0.0552086477697632,-0.199243543170458,-0.0506139618704969,-0.0732413724260808,-0.457952695605694
81.1,-0.0551033502798097,-0.19911896799199,-0.0505476207250688,-0.0732595612988766,-0.45837764473481
81.2,-0.0549342261086078,-0.198512584555492,-0.0504894977377788,-0.0732873368023441,-0.458806877326709
81.3,-0.0547120320891907,-0.197398949442592,-0.0504386225678475,-0.0733214035969413,-0.459240871080955
81.4,-0.0543964973838433,-0.19608183568261,-0.0503944518323237,-0.0733595559215823,-0.459680103697113
81.5,-0.0533515328138979,-0.194865016304863,-0.0503597769754489,-0.0734202313967832,-0.460128631280767
81.6,-0.0518260526753745,-0.193895206952423,-0.0503303116485731,-0.0735021534635273,-0.460588988888432
81.7,-0.0503926738174646,-0.192952739531469,-0.0502997751207072,-0.0735934337609457,-0.461058204236805
81.8,-0.0496240130893605,-0.1920451133463,-0.0502618866608623,-0.0736821839281696,-0.461533295929881
81.9,-0.0497562388165333,-0.191193681571092,-0.0502088660021314,-0.0737601335098721,-0.462011282571659
82,-0.0502521161332115,-0.190420155195901,-0.050138315986802,-0.0738341946642167,-0.462489182766133
82.1,-0.0508661983583205,-0.189745446306959,-0.0500576957250304,-0.0739085172157713,-0.462964015117301
82.2,-0.0513667111616039,-0.189135306640894,-0.0499747215265069,-0.0739866535602582,-0.463432798229159
82.3,-0.0515236803358173,-0.188538430869954,-0.0498967485177928,-0.0740721721740807,-0.463892550705704
82.4,-0.0512834518747682,-0.187903513666391,-0.0498079206439833,-0.0741759707978801,-0.464340291150931
82.5,-0.0508383730709319,-0.187161372058909,-0.0497105922545912,-0.0742945390777342,-0.464773804440579
82.6,-0.050387327752257,-0.186232182858779,-0.0496248551725198,-0.0744121415763343,-0.465194930973867
82.7,-0.0501291997466926,-0.18525428381721,-0.0495708012206724,-0.0745130428563715,-0.465606491337309
82.8,-0.0501428845452595,-0.184393903160311,-0.049568730466405,-0.0745877437129712,-0.466011281153391
82.9,-0.0502284493491277,-0.183817269114193,-0.0496221656431125,-0.0746588219008174,-0.466412096044599
83,-0.0503372438728074,-0.183528487588656,-0.049702443410434,-0.0747222441501663,-0.466811731633416
83.1,-0.0504292168752442,-0.183346683741629,-0.04977798425,-0.0747684683196534,-0.467212983542329
83.2,-0.0504632455443077,-0.183179048561539,-0.0498172086434413,-0.0747879522679143,-0.467618647393823
83.3,-0.0502000092413031,-0.182932851339467,-0.0497806583547785,-0.0747490626962397,-0.468031518810384
83.4,-0.049625117349792,-0.182371163106126,-0.0496637807236563,-0.0746463759056029,-0.468454393414496
83.5,-0.0489495016910818,-0.180745671611045,-0.0495058562818805,-0.0745255606274275,-0.468889305707427
83.6,-0.0483840940864794,-0.178511066037731,-0.0493466785682092,-0.0744325117668745,-0.469333588360053
83.7,-0.0481165285677513,-0.176321390153377,-0.0492241423185876,-0.0744144113379482,-0.469785499127299
83.8,-0.0479920990316065,-0.174830687725173,-0.0491203478838578,-0.0745075330285742,-0.470243675557833
83.9,-0.0479057136474504,-0.17407253767347,-0.0490213364023584,-0.0746623519523887,-0.470706755200322
84,-0.047822203620476,-0.173521558260367,-0.0489308701946093,-0.0748121683978366,-0.471173375603431
84.1,-0.0477064001558764,-0.173041720280557,-0.0488527115811302,-0.0748902826533627,-0.471642174315829
84.2,-0.0474996768767285,-0.172497126539217,-0.0487908480066894,-0.0748392179343351,-0.472111788886182
84.3,-0.0471233209827988,-0.171746383383083,-0.0487436730681806,-0.0746846550165733,-0.472580856863157
84.4,-0.0466610461746951,-0.170627680079571,-0.0487017503070235,-0.0744930839510256,-0.473048015795421
84.5,-0.0462116472004985,-0.169273553034799,-0.0486553015399746,-0.0743311860850539,-0.473512252770372
84.6,-0.0458738943839166,-0.167895983609935,-0.048594515729428,-0.0742656061424847,-0.473976686468982
84.7,-0.0456594070698567,-0.166706953166148,-0.0484946035305598,-0.0743038291419755,-0.474442168282033
84.8,-0.0454934353624477,-0.165830682138858,-0.0483601982135857,-0.0743973048918744,-0.474908420427123
84.9,-0.0453379753865589,-0.165117336425874,-0.0482209067161577,-0.0745214609586605,-0.475375165121852
85,-0.0451550232670599,-0.164459567096111,-0.0481063359759279,-0.0746517249088124,-0.475842124583819
